raceId,driverId,lap,position,lap_time_str,lap_time_ms,lap_time_s
1043,817,21,9,1:19.740,79740,79.74
1043,817,22,9,1:19.455,79455,79.455
1043,817,23,9,1:19.520,79520,79.52
1043,817,24,9,1:19.935,79935,79.935
1043,817,25,9,1:20.205,80205,80.205
1043,817,26,9,1:20.227,80227,80.227
1043,817,27,8,1:18.582,78582,78.582
1043,817,28,8,1:19.773,79773,79.773
1043,817,29,8,1:20.367,80367,80.367
1043,817,30,8,1:29.290,89290,89.29
1043,817,31,8,1:19.215,79215,79.215
1043,817,32,8,1:19.176,79176,79.176
1043,817,33,8,1:18.848,78848,78.848
1043,817,34,8,1:19.412,79412,79.412
1043,817,35,7,1:19.018,79018,79.018
1043,817,36,7,1:19.033,79033,79.033
1043,817,37,7,1:18.808,78808,78.808
1043,817,38,7,1:18.928,78928,78.928
1043,817,39,7,1:18.885,78885,78.885
1043,817,40,6,1:19.019,79019,79.019
1043,817,41,6,1:19.323,79323,79.323
1043,817,42,6,1:18.974,78974,78.974
1043,817,43,6,1:19.150,79150,79.15
1043,817,44,6,1:18.568,78568,78.568
1043,817,45,6,1:18.923,78923,78.923
1043,817,46,6,1:18.764,78764,78.764
1043,817,47,6,1:18.820,78820,78.82
1043,817,48,6,1:18.690,78690,78.69
1043,817,49,5,1:18.650,78650,78.65
1043,817,50,5,1:18.658,78658,78.658
1043,817,51,4,1:39.991,99991,99.991
1043,817,52,3,1:43.451,103451,103.451
1043,817,53,3,1:34.154,94154,94.154
1043,817,54,3,2:11.936,131936,131.936
1043,817,55,3,2:13.693,133693,133.693
1043,817,56,3,2:09.208,129208,129.208
1043,817,57,3,2:10.969,130969,130.969
1043,817,58,3,1:20.784,80784,80.784
1043,817,59,3,1:18.665,78665,78.665
1043,817,60,3,1:18.102,78102,78.102
1043,817,61,3,1:17.901,77901,77.901
1043,817,62,3,1:17.552,77552,77.552
1043,817,63,3,1:18.087,78087,78.087
1043,842,1,5,1:26.537,86537,86.537
1043,842,2,5,1:21.793,81793,81.793
1043,842,3,5,1:20.835,80835,80.835
1043,842,4,5,1:20.837,80837,80.837
1043,842,5,5,1:20.403,80403,80.403
1043,842,6,5,1:20.816,80816,80.816
1043,842,7,5,1:20.446,80446,80.446
1043,842,8,7,1:25.120,85120,85.12
1043,844,1,6,1:27.074,87074,87.074
1043,844,2,6,1:22.058,82058,82.058
1043,844,3,6,1:21.592,81592,81.592
1043,844,4,6,1:20.850,80850,80.85
1043,844,5,6,1:20.815,80815,80.815
1043,844,6,6,1:20.638,80638,80.638
1043,844,7,6,1:20.753,80753,80.753
1043,844,8,5,1:20.639,80639,80.639
1043,844,9,5,1:20.710,80710,80.71
1043,844,10,5,1:20.438,80438,80.438
1043,844,11,5,1:20.403,80403,80.403
1043,844,12,5,1:20.494,80494,80.494
1043,844,13,7,1:24.915,84915,84.915
1043,844,14,13,1:44.016,104016,104.016
1043,844,15,11,1:21.189,81189,81.189
1043,844,16,11,1:20.770,80770,80.77
1043,844,17,11,1:20.186,80186,80.186
1043,844,18,10,1:20.005,80005,80.005
1043,844,19,10,1:20.201,80201,80.201
1043,844,20,10,1:19.937,79937,79.937
1043,844,21,10,1:19.714,79714,79.714
1043,844,22,10,1:19.867,79867,79.867
1043,844,23,10,1:19.407,79407,79.407
1043,844,24,10,1:19.471,79471,79.471
1043,844,25,10,1:19.943,79943,79.943
1043,844,26,10,1:20.284,80284,80.284
1043,844,27,9,1:20.792,80792,80.792
1043,844,28,9,1:19.350,79350,79.35
1043,844,29,9,1:19.748,79748,79.748
1043,844,30,9,1:29.709,89709,89.709
1043,844,31,9,1:19.269,79269,79.269
1043,844,32,9,1:19.167,79167,79.167
1043,844,33,9,1:19.062,79062,79.062
1043,844,34,9,1:19.202,79202,79.202
1043,844,35,8,1:19.028,79028,79.028
1043,844,36,8,1:18.817,78817,78.817
1043,844,37,8,1:18.874,78874,78.874
1043,844,38,8,1:18.859,78859,78.859
1043,844,39,8,1:18.764,78764,78.764
1043,844,40,7,1:18.817,78817,78.817
1043,844,41,7,1:19.153,79153,79.153
1043,844,42,7,1:18.784,78784,78.784
1043,844,43,7,1:18.874,78874,78.874
1043,844,44,7,1:18.681,78681,78.681
1043,844,45,7,1:18.767,78767,78.767
1043,844,46,7,1:18.728,78728,78.728
1043,844,47,7,1:18.727,78727,78.727
1043,844,48,7,1:18.934,78934,78.934
1043,844,49,6,1:18.688,78688,78.688
1043,844,50,6,1:18.556,78556,78.556
1043,844,51,5,1:41.293,101293,101.293
1043,844,52,4,1:42.443,102443,102.443
1043,844,53,4,1:36.598,96598,96.598
1043,844,54,4,2:09.724,129724,129.724
1043,844,55,4,2:14.215,134215,134.215
1043,844,56,4,2:08.057,128057,128.057
1043,844,57,4,2:10.261,130261,130.261
1043,844,58,5,1:22.164,82164,82.164
1043,844,59,5,1:19.236,79236,79.236
1043,844,60,5,1:18.826,78826,78.826
1043,844,61,5,1:18.235,78235,78.235
1043,844,62,5,1:18.173,78173,78.173
1043,844,63,5,1:18.597,78597,78.597
1043,848,1,7,1:27.853,87853,87.853
1043,848,2,7,1:22.182,82182,82.182
1043,848,3,7,1:21.611,81611,81.611
1043,848,4,7,1:20.812,80812,80.812
1043,848,5,7,1:20.772,80772,80.772
1043,848,6,7,1:20.680,80680,80.68
1043,848,7,7,1:21.138,81138,81.138
1043,848,8,6,1:20.871,80871,80.871
1043,848,9,6,1:20.677,80677,80.677
1043,848,10,6,1:20.649,80649,80.649
1043,848,11,6,1:20.543,80543,80.543
1043,848,12,6,1:20.481,80481,80.481
1043,848,13,5,1:20.634,80634,80.634
1043,848,14,6,1:25.159,85159,85.159
1043,848,15,12,1:44.141,104141,104.141
1043,848,16,12,1:20.731,80731,80.731
1043,848,17,12,1:20.153,80153,80.153
1043,848,18,11,1:19.916,79916,79.916
1043,848,19,11,1:19.851,79851,79.851
1043,848,20,11,1:20.015,80015,80.015
1043,848,21,11,1:19.832,79832,79.832
1043,848,22,11,1:19.652,79652,79.652
1043,848,23,11,1:19.528,79528,79.528
1043,848,24,11,1:19.669,79669,79.669
1043,848,25,11,1:19.754,79754,79.754
1043,848,26,11,1:19.895,79895,79.895
1043,848,27,10,1:22.278,82278,82.278
1043,848,28,10,1:19.108,79108,79.108
1043,848,29,10,1:19.463,79463,79.463
1043,848,30,10,1:29.646,89646,89.646
1043,848,31,10,1:19.100,79100,79.1
1043,848,32,10,1:19.229,79229,79.229
1043,848,33,10,1:19.292,79292,79.292
1043,848,34,10,1:19.381,79381,79.381
1043,848,35,9,1:19.042,79042,79.042
1043,848,36,9,1:18.911,78911,78.911
1043,848,37,9,1:19.017,79017,79.017
1043,848,38,9,1:18.972,78972,78.972
1043,848,39,9,1:18.720,78720,78.72
1043,848,40,8,1:18.747,78747,78.747
1043,848,41,8,1:18.955,78955,78.955
1043,848,42,8,1:18.772,78772,78.772
1043,848,43,8,1:18.638,78638,78.638
1043,848,44,8,1:18.742,78742,78.742
1043,848,45,8,1:18.568,78568,78.568
1043,848,46,8,1:18.715,78715,78.715
1043,848,47,8,1:18.669,78669,78.669
1043,848,48,8,1:18.717,78717,78.717
1043,848,49,7,1:18.769,78769,78.769
1043,848,50,7,1:18.448,78448,78.448
1043,848,51,6,1:41.125,101125,101.125
1043,848,52,5,1:42.134,102134,102.134
1043,848,53,5,1:36.571,96571,96.571
1043,848,54,5,2:10.120,130120,130.12
1043,848,55,5,2:13.967,133967,133.967
1043,848,56,5,2:07.940,127940,127.94
1043,848,57,5,2:10.374,130374,130.374
1043,848,58,15,1:32.654,92654,92.654
1043,848,59,15,1:24.803,84803,84.803
1043,848,60,15,1:42.008,102008,102.008
1043,848,61,15,1:16.495,76495,76.495
1043,848,62,15,1:20.248,80248,80.248
1043,848,63,15,1:16.177,76177,76.177
1043,826,1,8,1:28.537,88537,88.537
1043,826,2,8,1:22.177,82177,82.177
1043,826,3,8,1:21.805,81805,81.805
1043,826,4,8,1:20.898,80898,80.898
1043,826,5,8,1:20.950,80950,80.95
1043,826,6,8,1:20.678,80678,80.678
1043,826,7,8,1:20.864,80864,80.864
1043,826,8,8,1:20.888,80888,80.888
1043,826,9,7,1:20.828,80828,80.828
1043,826,10,7,1:20.710,80710,80.71
1043,826,11,7,1:20.341,80341,80.341
1043,826,12,7,1:20.458,80458,80.458
1043,826,13,6,1:20.659,80659,80.659
1043,826,14,8,1:25.002,85002,85.002
1043,826,15,13,1:44.736,104736,104.736
1043,826,16,13,1:20.057,80057,80.057
1043,826,17,13,1:20.421,80421,80.421
1043,826,18,12,1:19.921,79921,79.921
1043,826,19,12,1:19.851,79851,79.851
1043,826,20,12,1:20.098,80098,80.098
1043,826,21,12,1:19.920,79920,79.92
1043,826,22,12,1:19.714,79714,79.714
1043,826,23,12,1:19.704,79704,79.704
1043,826,24,12,1:19.528,79528,79.528
1043,826,25,12,1:19.674,79674,79.674
1043,826,26,12,1:19.858,79858,79.858
1043,826,27,11,1:21.769,81769,81.769
1043,826,28,11,1:19.583,79583,79.583
1043,826,29,11,1:19.691,79691,79.691
1043,826,30,11,1:32.126,92126,92.126
1043,826,31,11,1:19.450,79450,79.45
1043,826,32,11,1:19.115,79115,79.115
1043,826,33,11,1:19.054,79054,79.054
1043,826,34,11,1:19.055,79055,79.055
1043,826,35,10,1:18.934,78934,78.934
1043,826,36,10,1:18.720,78720,78.72
1043,826,37,10,1:18.611,78611,78.611
1043,826,38,10,1:18.751,78751,78.751
1043,826,39,10,1:18.631,78631,78.631
1043,826,40,9,1:18.580,78580,78.58
1043,826,41,9,1:18.549,78549,78.549
1043,826,42,9,1:18.508,78508,78.508
1043,826,43,9,1:18.658,78658,78.658
1043,826,44,9,1:18.543,78543,78.543
1043,826,45,9,1:18.524,78524,78.524
1043,826,46,9,1:18.678,78678,78.678
1043,826,47,9,1:18.678,78678,78.678
1043,826,48,9,1:18.623,78623,78.623
1043,826,49,8,1:18.723,78723,78.723
1043,826,50,8,1:18.411,78411,78.411
1043,826,51,8,1:45.562,105562,105.562
1043,826,52,8,1:59.353,119353,119.353
1043,826,53,8,1:29.686,89686,89.686
1043,826,54,7,1:58.101,118101,118.101
1043,826,55,7,2:12.614,132614,132.614
1043,826,56,7,2:08.425,128425,128.425
1043,826,57,7,2:07.565,127565,127.565
1043,826,58,4,1:19.662,79662,79.662
1043,826,59,4,1:19.028,79028,79.028
1043,826,60,4,1:17.909,77909,77.909
1043,826,61,4,1:17.859,77859,77.859
1043,826,62,4,1:17.666,77666,77.666
1043,826,63,4,1:17.899,77899,77.899
1043,846,1,9,1:29.178,89178,89.178
1043,846,2,9,1:22.509,82509,82.509
1043,846,3,9,1:21.694,81694,81.694
1043,846,4,9,1:21.372,81372,81.372
1043,846,5,9,1:21.115,81115,81.115
1043,846,6,10,1:21.994,81994,81.994
1043,846,7,10,1:20.874,80874,80.874
1043,846,8,10,1:20.961,80961,80.961
1043,846,9,9,1:20.764,80764,80.764
1043,846,10,9,1:20.984,80984,80.984
1043,846,11,9,1:20.850,80850,80.85
1043,846,12,9,1:20.818,80818,80.818
1043,846,13,10,1:25.522,85522,85.522
1043,846,14,14,1:43.422,103422,103.422
1043,846,15,14,1:20.365,80365,80.365
1043,846,16,14,1:19.974,79974,79.974
1043,846,17,14,1:20.079,80079,80.079
1043,846,18,14,1:20.255,80255,80.255
1043,846,19,14,1:20.223,80223,80.223
1043,846,20,14,1:20.088,80088,80.088
1043,846,21,14,1:19.729,79729,79.729
1043,846,22,14,1:19.448,79448,79.448
1043,846,23,14,1:19.731,79731,79.731
1043,846,24,14,1:19.661,79661,79.661
1043,846,25,14,1:19.747,79747,79.747
1043,846,26,14,1:19.853,79853,79.853
1043,846,27,13,1:20.104,80104,80.104
1043,846,28,13,1:20.244,80244,80.244
1043,846,29,13,1:23.745,83745,83.745
1043,846,30,13,1:28.761,88761,88.761
1043,846,31,13,1:19.442,79442,79.442
1043,846,32,13,1:19.487,79487,79.487
1043,846,33,13,1:19.481,79481,79.481
1043,846,34,13,1:19.477,79477,79.477
1043,846,35,12,1:19.038,79038,79.038
1043,846,36,12,1:18.935,78935,78.935
1043,846,37,12,1:18.644,78644,78.644
1043,846,38,12,1:18.779,78779,78.779
1043,846,39,12,1:18.837,78837,78.837
1043,846,40,11,1:18.735,78735,78.735
1043,846,41,11,1:18.743,78743,78.743
1043,846,42,11,1:18.706,78706,78.706
1043,846,43,11,1:18.479,78479,78.479
1043,846,44,11,1:18.252,78252,78.252
1043,846,45,11,1:18.480,78480,78.48
1043,846,46,11,1:18.373,78373,78.373
1043,846,47,11,1:18.321,78321,78.321
1043,846,48,11,1:18.366,78366,78.366
1043,846,49,10,1:18.400,78400,78.4
1043,846,50,10,1:18.379,78379,78.379
1043,846,51,7,1:42.065,102065,102.065
1043,846,52,6,1:42.423,102423,102.423
1043,846,53,6,1:37.027,97027,97.027
1043,846,54,9,2:10.065,130065,130.065
1043,846,55,9,2:13.405,133405,133.405
1043,846,56,9,2:10.208,130208,130.208
1043,846,57,9,2:03.885,123885,123.885
1043,846,58,8,1:21.717,81717,81.717
1043,846,59,8,1:19.417,79417,79.417
1043,846,60,8,1:19.072,79072,79.072
1043,846,61,8,1:18.641,78641,78.641
1043,846,62,8,1:18.149,78149,78.149
1043,846,63,8,1:18.069,78069,78.069
1043,832,1,10,1:29.742,89742,89.742
1043,832,2,10,1:22.612,82612,82.612
1043,832,3,10,1:21.729,81729,81.729
1043,832,4,10,1:21.396,81396,81.396
1043,832,5,10,1:20.918,80918,80.918
1043,832,6,9,1:20.102,80102,80.102
1043,832,7,9,1:20.791,80791,80.791
1043,832,8,9,1:20.720,80720,80.72
1043,832,9,8,1:20.832,80832,80.832
1043,832,10,8,1:20.947,80947,80.947
1043,832,11,8,1:20.704,80704,80.704
1043,832,12,8,1:20.833,80833,80.833
1043,832,13,8,1:20.623,80623,80.623
1043,832,14,5,1:20.196,80196,80.196
1043,832,15,4,1:20.156,80156,80.156
1043,832,16,4,1:20.430,80430,80.43
1043,832,17,5,1:24.439,84439,84.439
1043,832,18,13,1:43.956,103956,103.956
1043,832,19,13,1:19.791,79791,79.791
1043,832,20,13,1:19.711,79711,79.711
1043,832,21,13,1:19.919,79919,79.919
1043,832,22,13,1:19.453,79453,79.453
1043,832,23,13,1:19.982,79982,79.982
1043,832,24,13,1:19.414,79414,79.414
1043,832,25,13,1:20.430,80430,80.43
1043,832,26,13,1:19.838,79838,79.838
1043,832,27,12,1:20.665,80665,80.665
1043,832,28,12,1:20.026,80026,80.026
1043,832,29,12,1:20.356,80356,80.356
1043,832,30,12,1:31.363,91363,91.363
1043,832,31,12,1:19.748,79748,79.748
1043,832,32,12,1:19.643,79643,79.643
1043,832,33,12,1:19.101,79101,79.101
1043,832,34,12,1:19.036,79036,79.036
1043,832,35,11,1:19.012,79012,79.012
1043,832,36,11,1:18.795,78795,78.795
1043,832,37,11,1:18.550,78550,78.55
1043,832,38,11,1:18.518,78518,78.518
1043,832,39,11,1:18.828,78828,78.828
1043,832,40,10,1:18.726,78726,78.726
1043,832,41,10,1:18.817,78817,78.817
1043,832,42,10,1:18.708,78708,78.708
1043,832,43,10,1:18.585,78585,78.585
1043,832,44,10,1:18.334,78334,78.334
1043,832,45,10,1:18.448,78448,78.448
1043,832,46,10,1:18.501,78501,78.501
1043,832,47,10,1:18.405,78405,78.405
1043,832,48,10,1:18.392,78392,78.392
1043,832,49,9,1:18.761,78761,78.761
1043,832,50,9,1:18.269,78269,78.269
1043,832,51,9,1:45.674,105674,105.674
1043,832,52,9,2:00.167,120167,120.167
1043,832,53,9,1:30.410,90410,90.41
1043,832,54,8,1:56.542,116542,116.542
1043,832,55,8,2:12.958,132958,132.958
1043,832,56,8,2:09.107,129107,129.107
1043,832,57,8,2:05.782,125782,125.782
1043,832,58,7,1:21.762,81762,81.762
1043,832,59,7,1:19.215,79215,79.215
1043,832,60,7,1:19.035,79035,79.035
1043,832,61,7,1:18.487,78487,78.487
1043,832,62,7,1:18.118,78118,78.118
1043,832,63,7,1:18.152,78152,78.152
1043,815,1,11,1:30.196,90196,90.196
1043,815,2,11,1:22.917,82917,82.917
1043,815,3,11,1:21.803,81803,81.803
1043,815,4,11,1:21.363,81363,81.363
1043,815,5,11,1:21.120,81120,81.12
1043,815,6,11,1:21.082,81082,81.082
1043,815,7,11,1:21.442,81442,81.442
1043,815,8,11,1:20.970,80970,80.97
1043,815,9,10,1:20.651,80651,80.651
1043,815,10,10,1:20.635,80635,80.635
1043,815,11,10,1:20.924,80924,80.924
1043,815,12,10,1:20.708,80708,80.708
1043,815,13,9,1:21.008,81008,81.008
1043,815,14,7,1:19.367,79367,79.367
1043,815,15,5,1:20.109,80109,80.109
1043,815,16,5,1:19.982,79982,79.982
1043,815,17,4,1:20.104,80104,80.104
1043,815,18,4,1:19.773,79773,79.773
1043,815,19,4,1:19.603,79603,79.603
1043,815,20,4,1:19.137,79137,79.137
1043,815,21,4,1:18.903,78903,78.903
1043,815,22,4,1:18.902,78902,78.902
1043,815,23,4,1:18.894,78894,78.894
1043,815,24,4,1:18.816,78816,78.816
1043,815,25,4,1:18.849,78849,78.849
1043,815,26,4,1:19.130,79130,79.13
1043,815,27,4,1:23.796,83796,83.796
1043,815,28,7,1:41.771,101771,101.771
1043,815,29,7,1:19.017,79017,79.017
1043,815,30,7,1:28.212,88212,88.212
1043,815,31,7,1:18.777,78777,78.777
1043,815,32,7,1:18.838,78838,78.838
1043,815,33,7,1:18.692,78692,78.692
1043,815,34,6,1:18.890,78890,78.89
1043,815,35,6,1:18.765,78765,78.765
1043,815,36,6,1:18.524,78524,78.524
1043,815,37,6,1:18.442,78442,78.442
1043,815,38,6,1:18.744,78744,78.744
1043,815,39,6,1:18.744,78744,78.744
1043,815,40,5,1:18.391,78391,78.391
1043,815,41,5,1:18.659,78659,78.659
1043,815,42,5,1:18.666,78666,78.666
1043,815,43,5,1:19.025,79025,79.025
1043,815,44,5,1:19.219,79219,79.219
1043,815,45,5,1:19.040,79040,79.04
1043,815,46,5,1:19.048,79048,79.048
1043,815,47,5,1:18.678,78678,78.678
1043,815,48,4,1:19.134,79134,79.134
1043,815,49,4,1:18.084,78084,78.084
1043,815,50,4,1:18.326,78326,78.326
1043,815,51,3,1:42.010,102010,102.01
1043,815,52,7,2:01.366,121366,121.366
1043,815,53,7,1:34.033,94033,94.033
1043,815,54,6,2:04.352,124352,124.352
1043,815,55,6,2:14.017,134017,134.017
1043,815,56,6,2:07.986,127986,127.986
1043,815,57,6,2:09.780,129780,129.78
1043,815,58,6,1:21.416,81416,81.416
1043,815,59,6,1:19.379,79379,79.379
1043,815,60,6,1:18.858,78858,78.858
1043,815,61,6,1:18.386,78386,78.386
1043,815,62,6,1:18.110,78110,78.11
1043,815,63,6,1:18.519,78519,78.519
1043,839,1,12,1:30.849,90849,90.849
1043,839,2,12,1:23.031,83031,83.031
1043,839,3,12,1:21.885,81885,81.885
1043,839,4,12,1:21.570,81570,81.57
1043,839,5,12,1:21.232,81232,81.232
1043,839,6,12,1:21.090,81090,81.09
1043,839,7,12,1:21.383,81383,81.383
1043,839,8,12,1:21.013,81013,81.013
1043,839,9,11,1:20.885,80885,80.885
1043,839,10,11,1:20.574,80574,80.574
1043,839,11,11,1:20.965,80965,80.965
1043,839,12,11,1:21.005,81005,81.005
1043,839,13,12,1:25.453,85453,85.453
1043,839,14,16,1:44.267,104267,104.267
1043,839,15,16,1:20.204,80204,80.204
1043,839,16,16,1:20.089,80089,80.089
1043,839,17,16,1:20.256,80256,80.256
1043,839,18,16,1:20.210,80210,80.21
1043,839,19,16,1:20.792,80792,80.792
1043,839,20,16,1:21.052,81052,81.052
1043,839,21,16,1:21.319,81319,81.319
1043,839,22,16,1:19.606,79606,79.606
1043,839,23,16,1:19.728,79728,79.728
1043,839,24,16,1:19.986,79986,79.986
1043,839,25,16,1:20.044,80044,80.044
1043,839,26,16,1:20.033,80033,80.033
1043,839,27,16,1:19.975,79975,79.975
1043,847,1,13,1:31.472,91472,91.472
1043,847,2,13,1:23.350,83350,83.35
1043,847,3,13,1:21.994,81994,81.994
1043,847,4,13,1:21.787,81787,81.787
1043,847,5,13,1:21.551,81551,81.551
1043,847,6,13,1:21.349,81349,81.349
1043,847,7,13,1:21.182,81182,81.182
1043,847,8,13,1:21.097,81097,81.097
1043,847,9,12,1:21.050,81050,81.05
1043,847,10,12,1:21.084,81084,81.084
1043,847,11,14,1:24.896,84896,84.896
1043,847,12,16,1:42.788,102788,102.788
1043,847,13,16,1:19.705,79705,79.705
1043,847,14,15,1:20.345,80345,80.345
1043,847,15,15,1:20.466,80466,80.466
1043,847,16,15,1:20.243,80243,80.243
1043,847,17,15,1:20.426,80426,80.426
1043,847,18,15,1:20.381,80381,80.381
1043,847,19,15,1:20.582,80582,80.582
1043,847,20,15,1:20.361,80361,80.361
1043,847,21,15,1:19.945,79945,79.945
1043,847,22,15,1:19.498,79498,79.498
1043,847,23,15,1:19.516,79516,79.516
1043,847,24,15,1:19.744,79744,79.744
1043,847,25,15,1:19.807,79807,79.807
1043,847,26,15,1:19.810,79810,79.81
1043,847,27,15,1:19.985,79985,79.985
1043,847,28,14,1:19.684,79684,79.684
1043,847,29,14,1:25.049,85049,85.049
1043,847,30,14,1:27.278,87278,87.278
1043,847,31,14,1:19.793,79793,79.793
1043,847,32,14,1:19.669,79669,79.669
1043,847,33,14,1:19.557,79557,79.557
1043,847,34,14,1:19.589,79589,79.589
1043,847,35,13,1:19.480,79480,79.48
1043,847,36,13,1:19.069,79069,79.069
1043,847,37,13,1:19.070,79070,79.07
1043,847,38,13,1:19.018,79018,79.018
1043,847,39,13,1:18.816,78816,78.816
1043,847,40,12,1:19.086,79086,79.086
1043,847,41,12,1:19.147,79147,79.147
1043,847,42,12,1:18.869,78869,78.869
1043,847,43,12,1:18.811,78811,78.811
1043,847,44,12,1:18.958,78958,78.958
1043,847,45,12,1:18.893,78893,78.893
1043,847,46,12,1:18.862,78862,78.862
1043,847,47,12,1:18.843,78843,78.843
1043,847,48,12,1:18.923,78923,78.923
1043,847,49,11,1:21.020,81020,81.02
1043,847,50,11,1:23.780,83780,83.78
1043,847,51,10,2:08.471,128471,128.471
1043,841,1,14,1:31.960,91960,91.96
1043,841,2,14,1:23.529,83529,83.529
1043,841,3,14,1:22.095,82095,82.095
1043,841,4,14,1:21.863,81863,81.863
1043,841,5,14,1:21.702,81702,81.702
1043,841,6,14,1:21.310,81310,81.31
1043,841,7,14,1:21.192,81192,81.192
1043,841,8,14,1:21.278,81278,81.278
1043,841,9,13,1:21.331,81331,81.331
1043,841,10,16,1:26.022,86022,86.022
1043,841,11,17,1:43.945,103945,103.945
1043,841,12,17,1:20.289,80289,80.289
1043,841,13,17,1:20.083,80083,80.083
1043,841,14,17,1:20.149,80149,80.149
1043,841,15,17,1:20.245,80245,80.245
1043,841,16,17,1:20.079,80079,80.079
1043,841,17,17,1:20.162,80162,80.162
1043,841,18,17,1:20.173,80173,80.173
1043,841,19,17,1:20.431,80431,80.431
1043,841,20,17,1:20.564,80564,80.564
1043,841,21,17,1:21.548,81548,81.548
1043,841,22,17,1:20.008,80008,80.008
1043,841,23,17,1:20.054,80054,80.054
1043,841,24,17,1:19.939,79939,79.939
1043,841,25,17,1:20.090,80090,80.09
1043,841,26,17,1:19.760,79760,79.76
1043,841,27,17,1:21.441,81441,81.441
1043,841,28,15,1:20.284,80284,80.284
1043,841,29,15,1:26.987,86987,86.987
1043,841,30,15,1:22.975,82975,82.975
1043,841,31,15,1:19.371,79371,79.371
1043,841,32,15,1:19.271,79271,79.271
1043,841,33,15,1:19.231,79231,79.231
1043,841,34,15,1:19.329,79329,79.329
1043,841,35,14,1:19.421,79421,79.421
1043,841,36,14,1:19.221,79221,79.221
1043,841,37,14,1:19.000,79000,79.0
1043,841,38,14,1:18.980,78980,78.98
1043,841,39,14,1:19.158,79158,79.158
1043,841,40,13,1:19.470,79470,79.47
1043,841,41,13,1:19.164,79164,79.164
1043,841,42,13,1:19.082,79082,79.082
1043,841,43,13,1:19.239,79239,79.239
1043,841,44,14,1:21.555,81555,81.555
1043,841,45,14,1:19.134,79134,79.134
1043,841,46,14,1:19.129,79129,79.129
1043,841,47,14,1:19.085,79085,79.085
1043,841,48,14,1:18.952,78952,78.952
1043,841,49,14,1:19.064,79064,79.064
1043,841,50,14,1:23.627,83627,83.627
1043,841,51,12,2:04.752,124752,124.752
1043,841,52,11,2:09.016,129016,129.016
1043,841,53,11,2:16.883,136883,136.883
1043,841,54,11,2:03.712,123712,123.712
1043,841,55,11,1:29.101,89101,89.101
1043,841,56,11,1:27.871,87871,87.871
1043,841,57,11,1:46.158,106158,106.158
1043,841,58,10,1:22.587,82587,82.587
1043,841,59,10,1:20.092,80092,80.092
1043,841,60,10,1:19.259,79259,79.259
1043,841,61,10,1:18.794,78794,78.794
1043,841,62,10,1:18.991,78991,78.991
1043,841,63,10,1:19.641,79641,79.641
1043,20,1,15,1:32.506,92506,92.506
1043,20,2,15,1:23.494,83494,83.494
1043,20,3,15,1:22.372,82372,82.372
1043,20,4,15,1:21.784,81784,81.784
1043,20,5,15,1:21.727,81727,81.727
1043,20,6,15,1:21.444,81444,81.444
1043,20,7,15,1:21.159,81159,81.159
1043,20,8,15,1:21.219,81219,81.219
1043,20,9,14,1:21.206,81206,81.206
1043,20,10,13,1:21.679,81679,81.679
1043,20,11,12,1:20.297,80297,80.297
1043,20,12,12,1:20.387,80387,80.387
1043,20,13,11,1:20.286,80286,80.286
1043,20,14,9,1:20.258,80258,80.258
1043,20,15,6,1:20.245,80245,80.245
1043,20,16,6,1:20.197,80197,80.197
1043,20,17,6,1:19.924,79924,79.924
1043,20,18,5,1:20.015,80015,80.015
1043,20,19,5,1:19.689,79689,79.689
1043,20,20,5,1:19.647,79647,79.647
1043,20,21,5,1:19.487,79487,79.487
1043,20,22,5,1:19.612,79612,79.612
1043,20,23,5,1:19.334,79334,79.334
1043,20,24,5,1:19.425,79425,79.425
1043,20,25,5,1:19.777,79777,79.777
1043,20,26,5,1:19.610,79610,79.61
1043,20,27,5,1:19.604,79604,79.604
1043,20,28,4,1:19.667,79667,79.667
1043,20,29,4,1:19.889,79889,79.889
1043,20,30,4,1:28.681,88681,88.681
1043,20,31,4,1:19.414,79414,79.414
1043,20,32,4,1:19.368,79368,79.368
1043,20,33,4,1:19.245,79245,79.245
1043,20,34,4,1:19.280,79280,79.28
1043,20,35,4,1:19.086,79086,79.086
1043,20,36,4,1:18.997,78997,78.997
1043,20,37,4,1:19.181,79181,79.181
1043,20,38,4,1:18.899,78899,78.899
1043,20,39,4,1:23.622,83622,83.622
1043,20,40,14,1:53.619,113619,113.619
1043,20,41,14,1:18.812,78812,78.812
1043,20,42,14,1:18.877,78877,78.877
1043,20,43,14,1:19.013,79013,79.013
1043,20,44,13,1:17.767,77767,77.767
1043,20,45,13,1:21.007,81007,81.007
1043,20,46,13,1:18.513,78513,78.513
1043,20,47,13,1:18.370,78370,78.37
1043,20,48,13,1:18.082,78082,78.082
1043,20,49,13,1:18.546,78546,78.546
1043,20,50,13,1:24.518,84518,84.518
1043,20,51,14,2:10.621,130621,130.621
1043,20,52,14,2:11.206,131206,131.206
1043,20,53,14,2:19.235,139235,139.235
1043,20,54,14,2:09.033,129033,129.033
1043,20,55,14,1:26.538,86538,86.538
1043,20,56,14,1:23.627,83627,83.627
1043,20,57,14,1:41.223,101223,101.223
1043,20,58,13,1:23.118,83118,83.118
1043,20,59,13,1:20.881,80881,80.881
1043,20,60,13,1:19.512,79512,79.512
1043,20,61,13,1:19.295,79295,79.295
1043,20,62,13,1:18.965,78965,78.965
1043,20,63,13,1:18.792,78792,78.792
1043,8,1,16,1:33.181,93181,93.181
